Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status,Distance_KM_Normalized,Weight_KG_Normalized,Fuel_Cost_INR_Normalized
SC11574,2025-03-03,Chennai,Chennai,476.8,6.95,Van,Apparel,Clear,1494.3,2,4.0,Delayed,0.4051894492654009,0.006557584447349556,0.1585175330857204
SC11575,2025-05-25,Mumbai,Bengaluru,172.0,145.72,Heavy Truck,Furniture,Clear,371.68,2,1.0,On-Time,0.14331128103788987,0.15285919116096655,0.026001129662736065
SC11576,2025-08-04,Chennai,Bengaluru,97.5,66.01,Mini Truck,Furniture,Fog,3766.99,7,3.0,On-Time,0.07930234556233355,0.06882300847636319,0.42679059511506445
SC11577,2025-01-03,Delhi,Chennai,776.2,946.01,Van,Apparel,Clear,916.57,2,7.0,Delayed,0.6624280436463614,0.9965841521528277,0.09032108036836214
SC11578,2025-06-09,Bengaluru,Delhi,22.5,274.73,Bike,Furniture,Clear,2157.58,7,1.0,On-Time,0.014863819915800328,0.2888710833719901,0.23681248601939078
SC11579,2025-08-15,Delhi,Bengaluru,643.1,142.23,Mini Truck,Apparel,Rain,4103.34,3,6.0,Delayed,0.5480711401323138,0.14917977480706784,0.466494049793692
SC11580,2025-09-26,Delhi,Hyderabad,631.5,229.33,Van,Apparel,Rain,723.44,1,4.0,Delayed,0.5381046481656501,0.24100704255049976,0.06752361284321473
SC11581,2025-04-30,Mumbai,Mumbai,241.3,889.35,Mini Truck,Furniture,Clear,894.42,5,3.0,On-Time,0.20285247873528658,0.9368489857883863,0.08770644822585699
SC11582,2025-03-30,Bengaluru,Chennai,112.8,494.39,Bike,Electronics,Clear,510.75,5,2.0,On-Time,0.09244780479422632,0.5204529161219585,0.04241724217100639
SC11583,2025-11-25,Chennai,Chennai,120.8,346.89,Heavy Truck,Groceries,Clear,5977.06,2,1.0,On-Time,0.09932124752985654,0.36494749715346014,0.6876718618954845
SC11584,2025-03-09,Chennai,Mumbai,559.5,829.79,Heavy Truck,Pharma,Storm,2414.4,6,8.0,Delayed,0.4762436635449782,0.87405642474592,0.2671280538224683
SC11585,2025-12-23,Hyderabad,Delhi,516.0,375.54,Van,Groceries,Clear,5448.9,3,5.0,Delayed,0.4388693186699889,0.3951524480242905,0.6253267552415112
SC11586,2025-04-08,Chennai,Mumbai,627.3,318.59,Heavy Truck,Pharma,Storm,1867.48,7,8.0,Delayed,0.5344960907294442,0.33511154219204653,0.20256847768798053
SC11587,2025-09-24,Mumbai,Bengaluru,750.3,197.31,Van,Pharma,Clear,4556.24,3,5.0,Delayed,0.6401752727897586,0.2072491882089993,0.5199553092673069
SC11588,2025-04-15,Delhi,Mumbai,555.1,359.22,Mini Truck,Groceries,Clear,1431.54,2,5.0,Delayed,0.4724632700403816,0.37794669590519975,0.15110921194515056
SC11589,2025-11-19,Delhi,Chennai,128.9,301.19,Van,Apparel,Clear,3065.2,7,3.0,On-Time,0.10628060829968212,0.3167671741238983,0.34394984155801384
SC11590,2025-05-03,Delhi,Mumbai,198.5,643.6,Van,Furniture,Rain,4974.0,7,4.0,On-Time,0.16607956009966493,0.6777611436764645,0.5692685699378686
SC11591,2025-01-29,Bengaluru,Hyderabad,674.5,275.46,Van,Electronics,Clear,4925.56,2,5.0,Delayed,0.5750494028696624,0.28964070341163073,0.5635506114284804
SC11592,2025-05-17,Chennai,Bengaluru,171.4,548.55,Heavy Truck,Electronics,Clear,4796.54,1,2.0,Delayed,0.1427957728327176,0.5775523974191372,0.5483208218562
SC11593,2025-07-14,Mumbai,Mumbai,62.7,63.06,Van,Electronics,Fog,4968.85,6,2.0,On-Time,0.04940286966234214,0.06571290009699321,0.5686606532094758
SC11594,2025-08-14,Bengaluru,Chennai,564.1,182.13,Bike,Groceries,Storm,1387.11,3,6.0,Delayed,0.48019589311796557,0.19124530848058027,0.1458646021893265
SC11595,2025-11-28,Hyderabad,Bengaluru,325.0,387.33,Van,Groceries,Clear,2970.97,5,3.0,On-Time,0.2747658733568177,0.4075823388015013,0.3328267360596726
SC11596,2025-06-19,Mumbai,Chennai,736.4,890.13,Mini Truck,Apparel,Clear,2986.5,2,5.0,Delayed,0.6282326660366011,0.9376713195293722,0.3346599296115058
SC11597,2025-01-09,Mumbai,Delhi,522.0,358.7,Bike,Electronics,Rain,5359.44,1,5.0,Delayed,0.44402440072171157,0.377398473411209,0.6147667104799532
SC11598,2025-02-09,Mumbai,Hyderabad,76.9,631.04,Mini Truck,Apparel,Rain,1886.82,5,2.0,On-Time,0.061603230518085764,0.6645194618985367,0.20485141157674122
SC11599,2025-01-25,Delhi,Delhi,758.5,242.71,Mini Truck,Electronics,Clear,5599.25,3,5.0,Delayed,0.6472205515937796,0.2551132290304896,0.6430743824480866
SC11600,2025-09-18,Mumbai,Hyderabad,210.6,121.12,Mini Truck,Groceries,Fog,2787.16,2,3.0,Delayed,0.17647564223730564,0.12692405009910177,0.3111294207497915
SC11601,2025-08-14,Chennai,Mumbai,273.1,56.08,Bike,Furniture,Clear,4068.25,7,3.0,On-Time,0.23017441360941668,0.058354067389195796,0.4623519530947979
SC11602,2025-05-04,Mumbai,Bengaluru,324.8,290.49,Bike,Furniture,Rain,1722.97,6,4.0,On-Time,0.2745940372884269,0.30548644203601405,0.1855102162471943
SC11603,2025-02-07,Delhi,Mumbai,45.7,150.2,Heavy Truck,Furniture,Clear,2550.24,2,1.0,On-Time,0.034796803849127936,0.15758233880150127,0.2831628904020572
SC11604,2025-11-24,Mumbai,Hyderabad,399.7,165.72,Bike,Furniture,Clear,4302.34,6,3.0,On-Time,0.33894664490076476,0.17394467169906802,0.4899844243471241
SC11605,2025-09-08,Hyderabad,Hyderabad,103.0,722.84,Van,Pharma,Clear,3149.57,1,2.0,Delayed,0.08402783744307932,0.7613018175684225,0.35390905211616996
SC11606,2025-06-25,Hyderabad,Hyderabad,323.8,15.54,Mini Truck,Electronics,Rain,5594.64,1,4.0,Delayed,0.27373485694647315,0.015613798338464133,0.6425302084446126
SC11607,2025-03-31,Delhi,Chennai,283.8,530.14,Heavy Truck,Furniture,Storm,4462.18,3,6.0,Delayed,0.23936764326832205,0.5581432125838148,0.5088522709231068
SC11608,2025-02-06,Chennai,Bengaluru,619.4,360.8,Bike,Pharma,Clear,3451.76,6,5.0,On-Time,0.5277085660280093,0.37961244886770973,0.3895801892332636
SC11609,2025-11-12,Chennai,Mumbai,643.5,481.47,Mini Truck,Pharma,Clear,5337.02,2,6.0,Delayed,0.5484148122690954,0.5068316956943449,0.6121202069749887
SC11610,2025-06-25,Bengaluru,Mumbai,127.0,534.91,Bike,Pharma,Clear,4043.5,1,3.0,Delayed,0.10464816564996995,0.563172099692152,0.4594304115360167
SC11611,2025-10-11,Delhi,Delhi,296.4,298.04,Heavy Truck,Apparel,Fog,3936.82,2,5.0,Delayed,0.25019331557693963,0.3134462109391473,0.4468376821020463
SC11612,2025-03-22,Mumbai,Hyderabad,301.8,280.71,Bike,Apparel,Storm,1591.27,3,5.0,Delayed,0.2548328894234901,0.2951756420528824,0.16996407389198323
SC11613,2025-04-24,Delhi,Hyderabad,125.4,696.87,Bike,Pharma,Rain,2459.91,6,3.0,On-Time,0.10327347710284392,0.7339223210896977,0.27250014902813
SC11614,2025-02-09,Bengaluru,Hyderabad,639.8,827.78,Mini Truck,Furniture,Clear,4147.33,2,4.0,Delayed,0.5452358450038663,0.8719373339518408,0.4716867210329155
SC11615,2025-10-28,Delhi,Mumbai,567.2,183.36,Van,Electronics,Storm,5366.98,5,7.0,Delayed,0.4828593521780223,0.19254206553367353,0.6156567477871536
SC11616,2025-08-12,Delhi,Delhi,156.4,93.19,Bike,Groceries,Clear,1995.95,2,2.0,On-Time,0.12990806770341096,0.09747817652764307,0.21773334411451026
SC11617,2025-11-14,Bengaluru,Chennai,296.5,852.96,Heavy Truck,Apparel,Clear,1410.59,4,5.0,Delayed,0.250279233611135,0.8984839539493107,0.14863623030246512
SC11618,2025-12-15,Chennai,Bengaluru,398.2,457.015,Bike,Furniture,Clear,3093.86,4,1.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11619,2025-04-25,Mumbai,Chennai,504.4,523.98,Bike,Furniture,Clear,543.1,7,5.0,On-Time,0.4289028267033251,0.5516488845780796,0.04623590356197888
SC11620,2025-07-05,Bengaluru,Mumbai,101.5,341.89,Van,Groceries,Rain,4330.07,3,2.0,On-Time,0.08273906693014865,0.35967612701893475,0.4932577313137907
SC11621,2025-11-19,Hyderabad,Hyderabad,788.8,119.95,Mini Truck,Groceries,Rain,4263.36,3,6.0,Delayed,0.673253715954979,0.12569054948762284,0.48538314394464765
SC11622,2025-02-25,Chennai,Bengaluru,625.6,560.07,Heavy Truck,Furniture,Clear,2226.55,3,4.0,Delayed,0.5330354841481227,0.5896976342090837,0.24495384849652754
SC11623,2025-02-09,Hyderabad,Mumbai,315.2,499.12,Mini Truck,Groceries,Clear,5372.16,5,4.0,On-Time,0.26634590600567065,0.5254396322692195,0.616268205778042
SC11624,2025-12-20,Chennai,Mumbai,398.2,457.015,Mini Truck,Furniture,Clear,3093.86,6,4.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11625,2025-02-09,Mumbai,Mumbai,729.5,429.55,Mini Truck,Groceries,Clear,3927.72,5,5.0,On-Time,0.6223043216771201,0.4520937882174335,0.44576349914508023
SC11626,2025-12-13,Mumbai,Bengaluru,445.5,757.2,Van,Groceries,Clear,1376.03,7,4.0,On-Time,0.3782971045622477,0.7975266731328808,0.14455669590765804
SC11627,2025-08-25,Delhi,Bengaluru,143.7,561.11,Van,Furniture,Clear,2591.44,2,2.0,On-Time,0.118996477360598,0.5907940791970651,0.2880262242292
SC11628,2025-10-16,Hyderabad,Delhi,306.1,92.52,Bike,Pharma,Rain,5195.14,1,3.0,Delayed,0.25852736489389133,0.09677181292961666,0.595372396212974
SC11629,2025-09-19,Chennai,Delhi,675.3,520.85,Heavy Truck,Furniture,Fog,1395.7,6,7.0,Delayed,0.5757367471432254,0.5483490068738668,0.14687858368386913
SC11630,2025-08-04,Mumbai,Chennai,517.1,667.75,Van,Electronics,Fog,2434.86,4,6.0,Delayed,0.4398144170461381,0.703221861426222,0.26954319484439404
SC11631,2025-05-27,Bengaluru,Bengaluru,522.3,753.17,Mini Truck,Groceries,Storm,2010.75,4,7.0,Delayed,0.44428215482429767,0.7932779488044533,0.2194803669456198
SC11632,2025-12-02,Mumbai,Bengaluru,694.1,597.85,Van,Apparel,Rain,1033.99,7,6.0,On-Time,0.5918893375719564,0.6295281069455574,0.10418158177571887
SC11633,2025-06-17,Bengaluru,Bengaluru,715.7,145.45,Heavy Truck,Groceries,Clear,1844.85,4,7.0,Delayed,0.6104476329581581,0.15257453717370217,0.19989718534554754
SC11634,2025-04-02,Chennai,Delhi,736.2,674.81,Bike,Electronics,Fog,1511.72,7,7.0,On-Time,0.6280608299682104,0.7106650360561717,0.16057382617476956
SC11635,2025-12-19,Mumbai,Mumbai,80.4,643.64,Bike,Apparel,Clear,5553.02,2,2.0,On-Time,0.06461036171492399,0.6778033146375406,0.6376172969425331
SC11636,2025-02-28,Mumbai,Hyderabad,398.2,457.015,Mini Truck,Apparel,Clear,3093.86,2,5.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11637,2025-02-28,Chennai,Delhi,593.7,391.45,Bike,Furniture,Clear,1999.19,3,5.0,Delayed,0.5056276312397974,0.4119259477923502,0.21811580046402343
SC11638,2025-10-31,Mumbai,Bengaluru,606.8,316.64,Bike,Pharma,Rain,4615.53,1,6.0,Delayed,0.5168828937193917,0.33305570783958166,0.5269540243792314
SC11639,2025-06-18,Bengaluru,Delhi,487.3,636.11,Heavy Truck,Furniture,Clear,279.52,3,5.0,Delayed,0.41421084285591553,0.6698646312149455,0.015122371276583814
SC11640,2025-09-26,Mumbai,Chennai,137.6,205.72,Van,Apparel,Clear,3230.17,2,2.0,On-Time,0.11375547727467997,0.21611563277527096,0.36342324402072584
SC11641,2025-12-29,Hyderabad,Bengaluru,638.9,561.53,Bike,Apparel,Clear,1614.46,5,5.0,On-Time,0.5444625826961079,0.5912368742883651,0.17270146980099876
SC11642,2025-02-14,Delhi,Chennai,577.5,867.59,Heavy Truck,Pharma,Clear,818.78,3,5.0,Delayed,0.49170890970014614,0.9139079829629319,0.07877774505388915
SC11643,2025-12-11,Bengaluru,Bengaluru,73.5,758.01,Heavy Truck,Groceries,Storm,5319.99,6,5.0,On-Time,0.058682017355442914,0.7983806350946739,0.6101099502983809
SC11644,2025-06-30,Hyderabad,Delhi,373.7,875.42,Mini Truck,Pharma,Clear,1316.14,2,5.0,Delayed,0.31660795600996655,0.9221629485935985,0.13748715554582364
SC11645,2025-06-19,Chennai,Mumbai,143.3,929.59,Heavy Truck,Furniture,Clear,4960.99,2,2.0,On-Time,0.11865280522381651,0.9792729726310464,0.5677328424356567
SC11646,2025-12-22,Bengaluru,Hyderabad,273.3,10.63,Mini Truck,Groceries,Fog,2567.35,5,3.0,On-Time,0.23034624967780742,0.010437312866360227,0.2851825904453197
SC11647,2025-07-10,Delhi,Chennai,19.4,591.79,Bike,Furniture,Rain,233.6,5,2.0,On-Time,0.012200360855743622,0.6231392063425126,0.009701878816816983
SC11648,2025-06-04,Delhi,Delhi,323.3,392.49,Mini Truck,Pharma,Clear,4435.32,5,4.0,On-Time,0.27330526677549627,0.4130223927803315,0.5056816605688094
SC11649,2025-07-07,Chennai,Mumbai,442.2,816.93,Heavy Truck,Groceries,Clear,3638.7,1,5.0,Delayed,0.37546180943380025,0.8604984607599208,0.4116469762635077
SC11650,2025-01-07,Chennai,Delhi,497.6,239.6,Van,Pharma,Clear,2163.41,6,3.0,On-Time,0.42306040037803944,0.25183443680681483,0.23750067136434808
SC11651,2025-05-13,Bengaluru,Chennai,532.5,931.99,Van,Electronics,Fog,1797.04,2,8.0,Delayed,0.45304579431222625,0.9818032302956186,0.19425359334856468
SC11652,2025-08-23,Mumbai,Hyderabad,669.9,583.22,Bike,Apparel,Rain,581.09,5,6.0,Delayed,0.571097173296675,0.6141040779319362,0.05072032230210393
SC11653,2025-02-14,Chennai,Delhi,176.3,753.96,Bike,Groceries,Storm,5657.34,1,6.0,Delayed,0.14700575650829112,0.7941108252857084,0.6499314470601915
SC11654,2025-11-10,Mumbai,Bengaluru,100.8,81.78,Van,Apparel,Clear,3039.81,4,2.0,On-Time,0.08213764069078101,0.08544890988065619,0.3409527530659956
SC11655,2025-09-06,Hyderabad,Mumbai,682.0,174.69,Mini Truck,Electronics,Clear,650.32,6,4.0,On-Time,0.5814932554343157,0.18340150972040653,0.05889237572086826
SC11656,2025-01-31,Delhi,Delhi,129.5,720.6,Bike,Groceries,Clear,5231.78,7,2.0,On-Time,0.10679611650485439,0.7589402437481552,0.5996974581408018
SC11657,2025-01-23,Mumbai,Mumbai,779.9,21.38,Heavy Truck,Apparel,Rain,1781.17,7,6.0,On-Time,0.6656070109115904,0.02177075865558976,0.1923802654884493
SC11658,2025-06-09,Delhi,Bengaluru,674.8,776.13,Bike,Apparel,Clear,1341.08,4,5.0,Delayed,0.5753071569722485,0.8174840804621938,0.14043112510040953
SC11659,2025-12-29,Mumbai,Hyderabad,403.2,13.74,Mini Truck,Groceries,Clear,1793.48,4,3.0,On-Time,0.34195377609760297,0.013716105090035003,0.19383336353243294
SC11660,2025-06-07,Hyderabad,Hyderabad,785.2,624.43,Bike,Apparel,Clear,3452.74,2,5.0,Delayed,0.6701606667239455,0.6575507105806941,0.389695870474783
SC11661,2025-02-08,Chennai,Bengaluru,82.4,347.16,Heavy Truck,Apparel,Clear,583.23,1,2.0,Delayed,0.06632872239883153,0.36523215114072455,0.05097293236011571
SC11662,2025-03-23,Hyderabad,Mumbai,245.9,581.11,Heavy Truck,Groceries,Rain,2968.28,1,5.0,Delayed,0.20680470830827394,0.6118795597351665,0.33250920285591024
SC11663,2025-12-22,Chennai,Delhi,512.4,661.38,Heavy Truck,Apparel,Clear,5390.1,4,5.0,Delayed,0.4357762694389553,0.6965061358748367,0.6183858807503464
SC11664,2025-09-15,Chennai,Bengaluru,283.3,325.68,Mini Truck,Apparel,Clear,1250.8,6,3.0,On-Time,0.23893805309734517,0.34258634504280355,0.12977428583064146
SC11665,2025-07-25,Delhi,Chennai,743.1,103.01,Mini Truck,Furniture,Clear,2087.45,3,5.0,Delayed,0.6339891743276914,0.1078311474718509,0.22853419472576167
SC11666,2025-03-18,Hyderabad,Mumbai,57.2,66.63,Heavy Truck,Furniture,Fog,2467.31,4,2.0,On-Time,0.04467737778159636,0.06947665837304431,0.2733736604436848
SC11667,2025-01-12,Mumbai,Hyderabad,441.8,559.69,Heavy Truck,Electronics,Clear,3579.39,2,5.0,Delayed,0.37511813729701876,0.5892970100788598,0.4046459003099195
SC11668,2025-10-22,Hyderabad,Bengaluru,474.7,494.86,Mini Truck,Furniture,Clear,5527.64,4,4.0,On-Time,0.40338517054729794,0.5209484249146039,0.6346213888713466
SC11669,2025-08-12,Delhi,Hyderabad,523.9,705.22,Mini Truck,Furniture,Clear,2458.05,6,5.0,On-Time,0.44565684337142375,0.7427255092143551,0.27228059075340955
SC11670,2025-01-13,Chennai,Mumbai,208.3,484.49,Mini Truck,Electronics,Clear,554.54,6,3.0,On-Time,0.17449952745081196,0.5100156032555982,0.047586304993593266
SC11671,2025-02-15,Delhi,Hyderabad,294.8,401.61,Van,Apparel,Fog,2185.51,4,5.0,Delayed,0.24881862702981358,0.42263737190570577,0.24010940140269407
SC11672,2025-06-04,Bengaluru,Bengaluru,675.7,378.48,Mini Truck,Apparel,Clear,1262.0,1,5.0,Delayed,0.576080419280007,0.3982520136633914,0.13109635716229193
SC11673,2025-04-23,Bengaluru,Mumbai,160.0,25.61,Heavy Truck,Furniture,Fog,3962.88,4,3.0,On-Time,0.13300111693444455,0.026230337789398223,0.44991385878979717
SC11674,2025-08-21,Mumbai,Chennai,662.4,319.11,Van,Electronics,Clear,321.18,5,5.0,On-Time,0.5646533207320217,0.33565976468603725,0.020040004461990744
SC11675,2025-01-17,Delhi,Bengaluru,452.3,927.23,Mini Truck,Apparel,Fog,1857.79,5,7.0,Delayed,0.3841395308875334,0.9767848859275504,0.20142464990193654
SC11676,2025-12-26,Mumbai,Delhi,610.9,829.94,Heavy Truck,Pharma,Rain,3339.27,3,6.0,Delayed,0.5204055331214023,0.8742145658499559,0.3763016352959994
SC11677,2025-08-11,Mumbai,Bengaluru,572.3,313.24,Bike,Groceries,Clear,1772.41,2,4.0,Delayed,0.48724117192198646,0.32947117614810445,0.19134621683976555
SC11678,2025-12-20,Bengaluru,Mumbai,398.2,457.015,Van,Groceries,Clear,3093.86,2,3.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11679,2025-07-07,Mumbai,Bengaluru,457.2,805.01,Heavy Truck,Groceries,Clear,821.07,7,3.0,On-Time,0.38834951456310685,0.8479315143592123,0.07904806142437842
SC11680,2025-12-10,Bengaluru,Chennai,694.8,419.49,Bike,Furniture,Clear,5665.41,1,5.0,Delayed,0.592490763811324,0.4414877915067685,0.6508840466714788
SC11681,2025-12-31,Chennai,Chennai,348.5,17.55,Heavy Truck,Groceries,Clear,1851.8,2,4.0,Delayed,0.2949566113927314,0.017732889132543332,0.20071757782366992
SC11682,2025-06-12,Delhi,Delhi,398.2,457.015,Mini Truck,Groceries,Clear,3093.86,3,6.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11683,2025-11-22,Mumbai,Hyderabad,364.5,485.12,Mini Truck,Pharma,Rain,2056.14,5,4.0,On-Time,0.30870349686399184,0.5106797958925485,0.22483829710129957
SC11684,2025-03-15,Bengaluru,Mumbai,118.5,920.98,Bike,Apparel,Clear,4723.77,1,4.0,Delayed,0.09734513274336286,0.9701956732593937,0.5397308994629676
SC11685,2025-08-21,Hyderabad,Mumbai,314.6,658.7,Mini Truck,Pharma,Rain,1590.2,6,5.0,On-Time,0.2658303978004984,0.6936806814827311,0.16983776886297733
SC11686,2025-08-12,Mumbai,Hyderabad,761.6,67.83,Heavy Truck,Furniture,Clear,4068.15,5,6.0,Delayed,0.6498840106538364,0.0707417872053304,0.46234014888647956
SC11687,2025-11-15,Chennai,Chennai,259.2,180.3,Bike,Groceries,Clear,2043.74,3,2.0,On-Time,0.21823180685625915,0.189315987011344,0.22337457526982946
SC11688,2025-03-01,Chennai,Chennai,398.2,457.015,Heavy Truck,Apparel,Clear,3093.86,1,6.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11689,2025-12-01,Hyderabad,Bengaluru,705.6,799.45,Heavy Truck,Groceries,Rain,4091.81,4,7.0,Delayed,0.6017699115044248,0.8420697507696202,0.4651330245745911
SC11690,2025-08-10,Bengaluru,Delhi,283.4,587.0,Heavy Truck,Groceries,Rain,3594.96,2,4.0,Delayed,0.23902397113154053,0.6180892337536373,0.40648381554508
SC11691,2025-02-06,Mumbai,Delhi,71.2,612.38,Mini Truck,Furniture,Rain,3521.24,3,4.0,Delayed,0.05670590256894924,0.6448467085564881,0.39778175317282366
SC11692,2025-10-05,Bengaluru,Delhi,581.0,27.41,Mini Truck,Groceries,Fog,534.23,1,5.0,Delayed,0.4947160408969844,0.028128031037827354,0.045188870284145
SC11693,2025-07-15,Chennai,Bengaluru,252.7,787.19,Heavy Truck,Electronics,Clear,1607.1,5,3.0,On-Time,0.2126471346335596,0.829144351199764,0.1718326800687713
SC11694,2025-12-18,Bengaluru,Delhi,627.4,748.97,Van,Apparel,Rain,3495.26,1,7.0,Delayed,0.5345820087636395,0.788849997891452,0.3947150198517274
SC11695,2025-08-30,Chennai,Hyderabad,356.9,246.45,Heavy Truck,Apparel,Clear,257.16,4,3.0,On-Time,0.3021737262651431,0.2590562138911146,0.01248295029661025
SC11696,2025-11-20,Bengaluru,Bengaluru,390.8,673.39,Heavy Truck,Electronics,Clear,1616.27,3,5.0,Delayed,0.33129993985737616,0.7091679669379666,0.1729151259715601
SC11697,2025-08-07,Hyderabad,Hyderabad,623.4,204.5,Bike,Furniture,Clear,1490.73,1,5.0,Delayed,0.5311452873958245,0.21482941846244677,0.15809612284875682
SC11698,2025-07-11,Delhi,Bengaluru,309.0,38.79,Heavy Truck,Groceries,Clear,1611.66,6,3.0,On-Time,0.2610189878855572,0.040125669464007085,0.17237095196808616
SC11699,2025-01-17,Hyderabad,Delhi,398.2,457.015,Mini Truck,Groceries,Clear,3093.86,3,2.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11700,2025-01-12,Hyderabad,Hyderabad,304.1,170.11,Bike,Apparel,Fog,3554.47,3,4.0,Delayed,0.25680900420998376,0.17857293467718133,0.4017042915969973
SC11701,2025-07-12,Delhi,Hyderabad,398.2,457.015,Van,Furniture,Clear,3093.86,5,5.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC11702,2025-01-22,Delhi,Hyderabad,423.1,397.82,Bike,Furniture,Clear,2408.28,7,4.0,On-Time,0.35905146490248313,0.41864167334373553,0.26640563627338787
SC11703,2025-04-30,Mumbai,Bengaluru,648.0,483.36,Van,Furniture,Clear,5570.49,2,5.0,Delayed,0.5522811238078873,0.5088242736051956,0.6396794921357413
SC11704,2025-07-29,Mumbai,Mumbai,292.6,453.18,Bike,Groceries,Clear,3963.93,7,4.0,On-Time,0.2469284302775153,0.4770062834732004,0.4500378029771394
SC11705,2025-11-02,Hyderabad,Delhi,421.8,257.51,Bike,Furniture,Clear,5489.06,6,3.0,On-Time,0.3579345304579432,0.2707164846286847,0.6300673253021436
SC11706,2025-09-27,Hyderabad,Hyderabad,538.2,28.2,Van,Electronics,Rain,5025.81,4,6.0,Delayed,0.4579431222613628,0.02896090751908236,0.5753843302675837
SC11707,2025-07-11,Chennai,Mumbai,219.2,575.04,Mini Truck,Pharma,Clear,4172.36,1,2.0,Delayed,0.1838645931781081,0.6054801163918526,0.4746413143749878
SC11708,2025-06-24,Chennai,Delhi,225.6,376.26,Mini Truck,Furniture,Clear,2233.22,7,3.0,On-Time,0.18936334736661226,0.39591152532366214,0.2457411891913586
SC11709,2025-10-12,Mumbai,Delhi,747.1,284.09,Mini Truck,Pharma,Fog,1560.5,2,8.0,Delayed,0.6374258956955066,0.2987390882638215,0.16633191899244
SC11710,2025-07-23,Mumbai,Hyderabad,580.2,823.66,Bike,Groceries,Rain,1450.99,5,5.0,On-Time,0.4940286966234214,0.867593724960992,0.1534051304630614
SC11711,2025-06-13,Chennai,Hyderabad,463.9,709.53,Heavy Truck,Furniture,Rain,5720.22,2,5.0,Delayed,0.39410602285419716,0.7472694302703159,0.6573539332507433
SC11712,2025-09-08,Chennai,Bengaluru,519.9,814.95,Bike,Apparel,Rain,5757.66,3,6.0,Delayed,0.4422201220036086,0.8584109981866488,0.6617734288451176
SC11713,2025-08-15,Bengaluru,Mumbai,28.3,470.49,Heavy Truck,Groceries,Clear,4390.26,3,1.0,On-Time,0.01984706589913223,0.4952557668789272,0.5003626843005801
SC11714,2025-01-07,Bengaluru,Mumbai,496.4,124.82,Heavy Truck,Electronics,Clear,5320.21,4,4.0,On-Time,0.4220293839676949,0.13082486399865054,0.6101359195566812
SC11715,2025-01-29,Chennai,Hyderabad,410.1,661.56,Mini Truck,Electronics,Rain,5526.13,6,5.0,On-Time,0.34788212045708405,0.6966959051996795,0.6344431453257401
SC11716,2025-02-02,Bengaluru,Delhi,438.9,196.17,Heavy Truck,Pharma,Rain,3142.6,1,5.0,Delayed,0.37262651430535276,0.2060473158183275,0.3530862987963839
SC11717,2025-05-14,Delhi,Hyderabad,290.7,419.45,Bike,Pharma,Clear,3830.0,1,3.0,Delayed,0.2452959876278031,0.44144562054569225,0.4342284267764301
SC11718,2025-03-20,Mumbai,Delhi,69.8,62.22,Bike,Apparel,Clear,2599.71,5,1.0,On-Time,0.055503050090213946,0.06482730991439295,0.289002432257124
SC11719,2025-02-27,Mumbai,Delhi,158.7,784.13,Mini Truck,Apparel,Rain,2598.17,4,3.0,On-Time,0.13188418248990463,0.8259182726774345,0.2888206474490221
SC11720,2025-01-26,Chennai,Hyderabad,760.8,120.08,Van,Electronics,Clear,374.81,1,5.0,Delayed,0.6491966663802733,0.12582760511112048,0.026370601383099088
SC11721,2025-08-14,Hyderabad,Chennai,329.9,857.99,Bike,Furniture,Clear,2687.86,6,4.0,On-Time,0.27897585703239114,0.9037869523046431,0.29940784188971215
SC11722,2025-10-12,Chennai,Mumbai,376.0,821.09,Heavy Truck,Electronics,Clear,4089.92,3,4.0,Delayed,0.31858407079646023,0.864884240711846,0.4649099250373751
SC11723,2025-01-04,Bengaluru,Delhi,46.9,441.62,Bike,Electronics,Clear,2618.6,4,1.0,On-Time,0.03582782025947247,0.4648188757221777,0.2912322472084523
SC11724,2025-04-09,Hyderabad,Delhi,34.9,707.28,Bike,Apparel,Clear,5253.6,2,2.0,On-Time,0.025517656156027153,0.7448973137097795,0.6022731363958566
SC11725,2025-02-08,Bengaluru,Chennai,575.2,588.66,Bike,Pharma,Clear,2095.49,7,5.0,On-Time,0.4897327949136525,0.6198393286382997,0.22948325307455358
SC11726,2025-09-28,Delhi,Bengaluru,432.8,763.02,Van,Apparel,Rain,926.19,7,5.0,On-Time,0.3673855142194348,0.8036625479694683,0.09145664520858332
SC11727,2025-10-12,Bengaluru,Chennai,409.4,410.5,Heavy Truck,Apparel,Clear,4897.62,4,4.0,On-Time,0.34728069421771635,0.43200986800489183,0.5602525156243453
SC11728,2025-06-06,Delhi,Chennai,398.2,457.015,Mini Truck,Apparel,Clear,3093.86,4,3.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
